"","ID","Date","Cases","Cases_New","Type","Age","Sex","Source"
"801","CN",2020-05-05,78870,78,"Recovered","Total","Total","JHU"
"802","CN",2020-05-06,404,-57,"Active","Total","Total","JHU"
"803","CN",2020-05-06,79331,2,"Active","Total","Total","JRC"
"804","CN",2020-05-06,83970,2,"Confirmed","Total","Total","JHU"
"805","CN",2020-05-06,83968,2,"Confirmed","Total","Total","JRC"
"806","CN",2020-05-06,4637,0,"Deaths","Total","Total","JHU"
"807","CN",2020-05-06,4637,0,"Deaths","Total","Total","JRC"
"808","CN",2020-05-06,78929,59,"Recovered","Total","Total","JHU"
"809","CN",2020-05-07,361,-43,"Active","Total","Total","JHU"
"810","CN",2020-05-07,79333,2,"Active","Total","Total","JRC"
"811","CN",2020-05-07,83975,5,"Confirmed","Total","Total","JHU"
"812","CN",2020-05-07,83970,2,"Confirmed","Total","Total","JRC"
"813","CN",2020-05-07,4637,0,"Deaths","Total","Total","JHU"
"814","CN",2020-05-07,4637,0,"Deaths","Total","Total","JRC"
"815","CN",2020-05-07,78977,48,"Recovered","Total","Total","JHU"
"816","CN",2020-05-08,346,-15,"Active","Total","Total","JHU"
"817","CN",2020-05-08,79339,6,"Active","Total","Total","JRC"
"818","CN",2020-05-08,83976,1,"Confirmed","Total","Total","JHU"
"819","CN",2020-05-08,83976,6,"Confirmed","Total","Total","JRC"
"820","CN",2020-05-08,4637,0,"Deaths","Total","Total","JHU"
"821","CN",2020-05-08,4637,0,"Deaths","Total","Total","JRC"
"822","CN",2020-05-08,78993,16,"Recovered","Total","Total","JHU"
"823","CN",2020-05-09,226,-120,"Active","Total","Total","JHU"
"824","CN",2020-05-09,79339,0,"Active","Total","Total","JRC"
"825","CN",2020-05-09,83990,14,"Confirmed","Total","Total","JHU"
"826","CN",2020-05-09,83976,0,"Confirmed","Total","Total","JRC"
"827","CN",2020-05-09,4637,0,"Deaths","Total","Total","JHU"
"828","CN",2020-05-09,4637,0,"Deaths","Total","Total","JRC"
"829","CN",2020-05-09,79127,134,"Recovered","Total","Total","JHU"
"830","CN",2020-05-10,206,-20,"Active","Total","Total","JHU"
"831","CN",2020-05-10,79354,15,"Active","Total","Total","JRC"
"832","CN",2020-05-10,84010,20,"Confirmed","Total","Total","JHU"
"833","CN",2020-05-10,83991,15,"Confirmed","Total","Total","JRC"
"834","CN",2020-05-10,4637,0,"Deaths","Total","Total","JHU"
"835","CN",2020-05-10,4637,0,"Deaths","Total","Total","JRC"
"836","CN",2020-05-10,79167,40,"Recovered","Total","Total","JHU"
"837","CN",2020-05-11,176,-30,"Active","Total","Total","JHU"
"838","CN",2020-05-11,79373,19,"Active","Total","Total","JRC"
"839","CN",2020-05-11,84011,1,"Confirmed","Total","Total","JHU"
"840","CN",2020-05-11,84010,19,"Confirmed","Total","Total","JRC"
"841","CN",2020-05-11,4637,0,"Deaths","Total","Total","JHU"
"842","CN",2020-05-11,4637,0,"Deaths","Total","Total","JRC"
"843","CN",2020-05-11,79198,31,"Recovered","Total","Total","JHU"
"844","CN",2020-05-12,159,-17,"Active","Total","Total","JHU"
"845","CN",2020-05-12,79374,1,"Active","Total","Total","JRC"
"846","CN",2020-05-12,84018,7,"Confirmed","Total","Total","JHU"
"847","CN",2020-05-12,84011,1,"Confirmed","Total","Total","JRC"
"848","CN",2020-05-12,4637,0,"Deaths","Total","Total","JHU"
"849","CN",2020-05-12,4637,0,"Deaths","Total","Total","JRC"
"850","CN",2020-05-12,79222,24,"Recovered","Total","Total","JHU"
"851","CN",2020-05-13,141,-18,"Active","Total","Total","JHU"
"852","CN",2020-05-13,79381,7,"Active","Total","Total","JRC"
"853","CN",2020-05-13,84024,6,"Confirmed","Total","Total","JHU"
"854","CN",2020-05-13,84018,7,"Confirmed","Total","Total","JRC"
"855","CN",2020-05-13,4637,0,"Deaths","Total","Total","JHU"
"856","CN",2020-05-13,4637,0,"Deaths","Total","Total","JRC"
"857","CN",2020-05-13,79246,24,"Recovered","Total","Total","JHU"
"858","CN",2020-05-14,131,-10,"Active","Total","Total","JHU"
"859","CN",2020-05-14,79387,6,"Active","Total","Total","JRC"
"860","CN",2020-05-14,84029,5,"Confirmed","Total","Total","JHU"
"861","CN",2020-05-14,84024,6,"Confirmed","Total","Total","JRC"
"862","CN",2020-05-14,4637,0,"Deaths","Total","Total","JHU"
"863","CN",2020-05-14,4637,0,"Deaths","Total","Total","JRC"
"864","CN",2020-05-14,79261,15,"Recovered","Total","Total","JHU"
"865","CN",2020-05-15,120,-11,"Active","Total","Total","JHU"
"866","CN",2020-05-15,79392,5,"Active","Total","Total","JRC"
"867","CN",2020-05-15,84038,9,"Confirmed","Total","Total","JHU"
"868","CN",2020-05-15,84029,5,"Confirmed","Total","Total","JRC"
"869","CN",2020-05-15,4637,0,"Deaths","Total","Total","JHU"
"870","CN",2020-05-15,4637,0,"Deaths","Total","Total","JRC"
"871","CN",2020-05-15,79281,20,"Recovered","Total","Total","JHU"
"872","CN",2020-05-16,113,-7,"Active","Total","Total","JHU"
"873","CN",2020-05-16,79401,9,"Active","Total","Total","JRC"
"874","CN",2020-05-16,84044,6,"Confirmed","Total","Total","JHU"
"875","CN",2020-05-16,84038,9,"Confirmed","Total","Total","JRC"
"876","CN",2020-05-16,4638,1,"Deaths","Total","Total","JHU"
"877","CN",2020-05-16,4637,0,"Deaths","Total","Total","JRC"
"878","CN",2020-05-16,79293,12,"Recovered","Total","Total","JHU"
"879","CN",2020-05-17,110,-3,"Active","Total","Total","JHU"
"880","CN",2020-05-17,79406,5,"Active","Total","Total","JRC"
"881","CN",2020-05-17,84054,10,"Confirmed","Total","Total","JHU"
"882","CN",2020-05-17,84044,6,"Confirmed","Total","Total","JRC"
"883","CN",2020-05-17,4638,0,"Deaths","Total","Total","JHU"
"884","CN",2020-05-17,4638,1,"Deaths","Total","Total","JRC"
"885","CN",2020-05-17,79306,13,"Recovered","Total","Total","JHU"
"886","CN",2020-05-18,115,5,"Active","Total","Total","JHU"
"887","CN",2020-05-18,79416,10,"Active","Total","Total","JRC"
"888","CN",2020-05-18,84063,9,"Confirmed","Total","Total","JHU"
"889","CN",2020-05-18,84054,10,"Confirmed","Total","Total","JRC"
"890","CN",2020-05-18,4638,0,"Deaths","Total","Total","JHU"
"891","CN",2020-05-18,4638,0,"Deaths","Total","Total","JRC"
"892","CN",2020-05-18,79310,4,"Recovered","Total","Total","JHU"
"893","CN",2020-05-19,115,0,"Active","Total","Total","JHU"
"894","CN",2020-05-19,79425,9,"Active","Total","Total","JRC"
"895","CN",2020-05-19,84063,0,"Confirmed","Total","Total","JHU"
"896","CN",2020-05-19,84063,9,"Confirmed","Total","Total","JRC"
"897","CN",2020-05-19,4638,0,"Deaths","Total","Total","JHU"
"898","CN",2020-05-19,4638,0,"Deaths","Total","Total","JRC"
"899","CN",2020-05-19,79310,0,"Recovered","Total","Total","JHU"
"900","CN",2020-05-20,115,0,"Active","Total","Total","JHU"
"901","CN",2020-05-20,79427,2,"Active","Total","Total","JRC"
"902","CN",2020-05-20,84063,0,"Confirmed","Total","Total","JHU"
"903","CN",2020-05-20,84065,2,"Confirmed","Total","Total","JRC"
"904","CN",2020-05-20,4638,0,"Deaths","Total","Total","JHU"
"905","CN",2020-05-20,4638,0,"Deaths","Total","Total","JRC"
"906","CN",2020-05-20,79310,0,"Recovered","Total","Total","JHU"
"907","CN",2020-05-21,115,0,"Active","Total","Total","JHU"
"908","CN",2020-05-21,79429,2,"Active","Total","Total","JRC"
"909","CN",2020-05-21,84063,0,"Confirmed","Total","Total","JHU"
"910","CN",2020-05-21,84067,2,"Confirmed","Total","Total","JRC"
"911","CN",2020-05-21,4638,0,"Deaths","Total","Total","JHU"
"912","CN",2020-05-21,4638,0,"Deaths","Total","Total","JRC"
"913","CN",2020-05-21,79310,0,"Recovered","Total","Total","JHU"
"914","CN",2020-05-22,111,-4,"Active","Total","Total","JHU"
"915","CN",2020-05-22,79441,12,"Active","Total","Total","JRC"
"916","CN",2020-05-22,84081,18,"Confirmed","Total","Total","JHU"
"917","CN",2020-05-22,84079,12,"Confirmed","Total","Total","JRC"
"918","CN",2020-05-22,4638,0,"Deaths","Total","Total","JHU"
"919","CN",2020-05-22,4638,0,"Deaths","Total","Total","JRC"
"920","CN",2020-05-22,79332,22,"Recovered","Total","Total","JHU"
"921","CN",2020-05-23,111,0,"Active","Total","Total","JHU"
"922","CN",2020-05-23,79443,2,"Active","Total","Total","JRC"
"923","CN",2020-05-23,84084,3,"Confirmed","Total","Total","JHU"
"924","CN",2020-05-23,84081,2,"Confirmed","Total","Total","JRC"
"925","CN",2020-05-23,4638,0,"Deaths","Total","Total","JHU"
"926","CN",2020-05-23,4638,0,"Deaths","Total","Total","JRC"
"927","CN",2020-05-23,79335,3,"Recovered","Total","Total","JHU"
"928","CN",2020-05-24,114,3,"Active","Total","Total","JHU"
"929","CN",2020-05-24,79446,3,"Active","Total","Total","JRC"
"930","CN",2020-05-24,84095,11,"Confirmed","Total","Total","JHU"
"931","CN",2020-05-24,84084,3,"Confirmed","Total","Total","JRC"
"932","CN",2020-05-24,4638,0,"Deaths","Total","Total","JHU"
"933","CN",2020-05-24,4638,0,"Deaths","Total","Total","JRC"
"934","CN",2020-05-24,79343,8,"Recovered","Total","Total","JHU"
"935","CN",2020-05-25,112,-2,"Active","Total","Total","JHU"
"936","CN",2020-05-25,79457,11,"Active","Total","Total","JRC"
"937","CN",2020-05-25,84102,7,"Confirmed","Total","Total","JHU"
"938","CN",2020-05-25,84095,11,"Confirmed","Total","Total","JRC"
"939","CN",2020-05-25,4638,0,"Deaths","Total","Total","JHU"
"940","CN",2020-05-25,4638,0,"Deaths","Total","Total","JRC"
"941","CN",2020-05-25,79352,9,"Recovered","Total","Total","JHU"
"942","CN",2020-05-26,107,-5,"Active","Total","Total","JHU"
"943","CN",2020-05-26,79464,7,"Active","Total","Total","JRC"
"944","CN",2020-05-26,84103,1,"Confirmed","Total","Total","JHU"
"945","CN",2020-05-26,84102,7,"Confirmed","Total","Total","JRC"
"946","CN",2020-05-26,4638,0,"Deaths","Total","Total","JHU"
"947","CN",2020-05-26,4638,0,"Deaths","Total","Total","JRC"
"948","CN",2020-05-26,79358,6,"Recovered","Total","Total","JHU"
"949","CN",2020-05-27,101,-6,"Active","Total","Total","JHU"
"950","CN",2020-05-27,79465,1,"Active","Total","Total","JRC"
"951","CN",2020-05-27,84106,3,"Confirmed","Total","Total","JHU"
"952","CN",2020-05-27,84103,1,"Confirmed","Total","Total","JRC"
"953","CN",2020-05-27,4638,0,"Deaths","Total","Total","JHU"
"954","CN",2020-05-27,4638,0,"Deaths","Total","Total","JRC"
"955","CN",2020-05-27,79367,9,"Recovered","Total","Total","JHU"
"956","CN",2020-05-28,97,-4,"Active","Total","Total","JHU"
"957","CN",2020-05-28,79468,3,"Active","Total","Total","JRC"
"958","CN",2020-05-28,84106,0,"Confirmed","Total","Total","JHU"
"959","CN",2020-05-28,84106,3,"Confirmed","Total","Total","JRC"
"960","CN",2020-05-28,4638,0,"Deaths","Total","Total","JHU"
"961","CN",2020-05-28,4638,0,"Deaths","Total","Total","JRC"
"962","CN",2020-05-28,79371,4,"Recovered","Total","Total","JHU"
"963","CN",2020-05-29,103,6,"Active","Total","Total","JHU"
"964","CN",2020-05-29,79468,0,"Active","Total","Total","JRC"
"965","CN",2020-05-29,84123,17,"Confirmed","Total","Total","JHU"
"966","CN",2020-05-29,84106,0,"Confirmed","Total","Total","JRC"
"967","CN",2020-05-29,4638,0,"Deaths","Total","Total","JHU"
"968","CN",2020-05-29,4638,0,"Deaths","Total","Total","JRC"
"969","CN",2020-05-29,79382,11,"Recovered","Total","Total","JHU"
"970","CN",2020-05-30,104,1,"Active","Total","Total","JHU"
"971","CN",2020-05-30,79485,17,"Active","Total","Total","JRC"
"972","CN",2020-05-30,84128,5,"Confirmed","Total","Total","JHU"
"973","CN",2020-05-30,84123,17,"Confirmed","Total","Total","JRC"
"974","CN",2020-05-30,4638,0,"Deaths","Total","Total","JHU"
"975","CN",2020-05-30,4638,0,"Deaths","Total","Total","JRC"
"976","CN",2020-05-30,79386,4,"Recovered","Total","Total","JHU"
"977","CN",2020-05-31,119,15,"Active","Total","Total","JHU"
"978","CN",2020-05-31,79490,5,"Active","Total","Total","JRC"
"979","CN",2020-05-31,84146,18,"Confirmed","Total","Total","JHU"
"980","CN",2020-05-31,84128,5,"Confirmed","Total","Total","JRC"
"981","CN",2020-05-31,4638,0,"Deaths","Total","Total","JHU"
"982","CN",2020-05-31,4638,0,"Deaths","Total","Total","JRC"
"983","CN",2020-05-31,79389,3,"Recovered","Total","Total","JHU"
"984","CN",2020-06-01,118,-1,"Active","Total","Total","JHU"
"985","CN",2020-06-01,79509,19,"Active","Total","Total","JRC"
"986","CN",2020-06-01,84154,8,"Confirmed","Total","Total","JHU"
"987","CN",2020-06-01,84147,19,"Confirmed","Total","Total","JRC"
"988","CN",2020-06-01,4638,0,"Deaths","Total","Total","JHU"
"989","CN",2020-06-01,4638,0,"Deaths","Total","Total","JRC"
"990","CN",2020-06-01,79398,9,"Recovered","Total","Total","JHU"
"991","CN",2020-06-02,123,5,"Active","Total","Total","JHU"
"992","CN",2020-06-02,79516,7,"Active","Total","Total","JRC"
"993","CN",2020-06-02,84161,7,"Confirmed","Total","Total","JHU"
"994","CN",2020-06-02,84154,7,"Confirmed","Total","Total","JRC"
"995","CN",2020-06-02,4638,0,"Deaths","Total","Total","JHU"
"996","CN",2020-06-02,4638,0,"Deaths","Total","Total","JRC"
"997","CN",2020-06-02,79400,2,"Recovered","Total","Total","JHU"
"998","CN",2020-06-03,118,-5,"Active","Total","Total","JHU"
"999","CN",2020-06-03,79521,5,"Active","Total","Total","JRC"
"1000","CN",2020-06-03,84160,-1,"Confirmed","Total","Total","JHU"
"1001","CN",2020-06-03,84159,5,"Confirmed","Total","Total","JRC"
"1002","CN",2020-06-03,4638,0,"Deaths","Total","Total","JHU"
"1003","CN",2020-06-03,4638,0,"Deaths","Total","Total","JRC"
"1004","CN",2020-06-03,79404,4,"Recovered","Total","Total","JHU"
"1005","CN",2020-06-04,118,0,"Active","Total","Total","JHU"
"1006","CN",2020-06-04,79522,1,"Active","Total","Total","JRC"
"1007","CN",2020-06-04,84171,11,"Confirmed","Total","Total","JHU"
"1008","CN",2020-06-04,84160,1,"Confirmed","Total","Total","JRC"
"1009","CN",2020-06-04,4638,0,"Deaths","Total","Total","JHU"
"1010","CN",2020-06-04,4638,0,"Deaths","Total","Total","JRC"
"1011","CN",2020-06-04,79415,11,"Recovered","Total","Total","JHU"
"1012","CN",2020-06-05,119,1,"Active","Total","Total","JHU"
"1013","CN",2020-06-05,79533,11,"Active","Total","Total","JRC"
"1014","CN",2020-06-05,84177,6,"Confirmed","Total","Total","JHU"
"1015","CN",2020-06-05,84171,11,"Confirmed","Total","Total","JRC"
"1016","CN",2020-06-05,4638,0,"Deaths","Total","Total","JHU"
"1017","CN",2020-06-05,4638,0,"Deaths","Total","Total","JRC"
"1018","CN",2020-06-05,79420,5,"Recovered","Total","Total","JHU"
"1019","CN",2020-06-06,124,5,"Active","Total","Total","JHU"
"1020","CN",2020-06-06,79539,6,"Active","Total","Total","JRC"
"1021","CN",2020-06-06,84186,9,"Confirmed","Total","Total","JHU"
"1022","CN",2020-06-06,84177,6,"Confirmed","Total","Total","JRC"
"1023","CN",2020-06-06,4638,0,"Deaths","Total","Total","JHU"
"1024","CN",2020-06-06,4638,0,"Deaths","Total","Total","JRC"
"1025","CN",2020-06-06,79424,4,"Recovered","Total","Total","JHU"
"1026","CN",2020-06-07,119,-5,"Active","Total","Total","JHU"
"1027","CN",2020-06-07,79548,9,"Active","Total","Total","JRC"
"1028","CN",2020-06-07,84191,5,"Confirmed","Total","Total","JHU"
"1029","CN",2020-06-07,84186,9,"Confirmed","Total","Total","JRC"
"1030","CN",2020-06-07,4638,0,"Deaths","Total","Total","JHU"
"1031","CN",2020-06-07,4638,0,"Deaths","Total","Total","JRC"
"1032","CN",2020-06-07,79434,10,"Recovered","Total","Total","JHU"
"1033","CN",2020-06-08,113,-6,"Active","Total","Total","JHU"
"1034","CN",2020-06-08,79553,5,"Active","Total","Total","JRC"
"1035","CN",2020-06-08,84195,4,"Confirmed","Total","Total","JHU"
"1036","CN",2020-06-08,84191,5,"Confirmed","Total","Total","JRC"
"1037","CN",2020-06-08,4638,0,"Deaths","Total","Total","JHU"
"1038","CN",2020-06-08,4638,0,"Deaths","Total","Total","JRC"
"1039","CN",2020-06-08,79444,10,"Recovered","Total","Total","JHU"
"1040","CN",2020-06-09,109,-4,"Active","Total","Total","JHU"
"1041","CN",2020-06-09,79556,3,"Active","Total","Total","JRC"
"1042","CN",2020-06-09,84198,3,"Confirmed","Total","Total","JHU"
"1043","CN",2020-06-09,84194,3,"Confirmed","Total","Total","JRC"
"1044","CN",2020-06-09,4638,0,"Deaths","Total","Total","JHU"
"1045","CN",2020-06-09,4638,0,"Deaths","Total","Total","JRC"
"1046","CN",2020-06-09,79451,7,"Recovered","Total","Total","JHU"
"1047","CN",2020-06-10,115,6,"Active","Total","Total","JHU"
"1048","CN",2020-06-10,79560,4,"Active","Total","Total","JRC"
"1049","CN",2020-06-10,84209,11,"Confirmed","Total","Total","JHU"
"1050","CN",2020-06-10,84198,4,"Confirmed","Total","Total","JRC"
"1051","CN",2020-06-10,4638,0,"Deaths","Total","Total","JHU"
"1052","CN",2020-06-10,4638,0,"Deaths","Total","Total","JRC"
"1053","CN",2020-06-10,79456,5,"Recovered","Total","Total","JHU"
"1054","CN",2020-06-11,114,-1,"Active","Total","Total","JHU"
"1055","CN",2020-06-11,79571,11,"Active","Total","Total","JRC"
"1056","CN",2020-06-11,84216,7,"Confirmed","Total","Total","JHU"
"1057","CN",2020-06-11,84209,11,"Confirmed","Total","Total","JRC"
"1058","CN",2020-06-11,4638,0,"Deaths","Total","Total","JHU"
"1059","CN",2020-06-11,4638,0,"Deaths","Total","Total","JRC"
"1060","CN",2020-06-11,79464,8,"Recovered","Total","Total","JHU"
"1061","CN",2020-06-12,118,4,"Active","Total","Total","JHU"
"1062","CN",2020-06-12,79578,7,"Active","Total","Total","JRC"
"1063","CN",2020-06-12,84228,12,"Confirmed","Total","Total","JHU"
"1064","CN",2020-06-12,84216,7,"Confirmed","Total","Total","JRC"
"1065","CN",2020-06-12,4638,0,"Deaths","Total","Total","JHU"
"1066","CN",2020-06-12,4638,0,"Deaths","Total","Total","JRC"
"1067","CN",2020-06-12,79472,8,"Recovered","Total","Total","JHU"
"1068","CN",2020-06-13,173,55,"Active","Total","Total","JHU"
"1069","CN",2020-06-13,79590,12,"Active","Total","Total","JRC"
"1070","CN",2020-06-13,84286,58,"Confirmed","Total","Total","JHU"
"1071","CN",2020-06-13,84228,12,"Confirmed","Total","Total","JRC"
"1072","CN",2020-06-13,4638,0,"Deaths","Total","Total","JHU"
"1073","CN",2020-06-13,4638,0,"Deaths","Total","Total","JRC"
"1074","CN",2020-06-13,79475,3,"Recovered","Total","Total","JHU"
"1075","CN",2020-06-14,215,42,"Active","Total","Total","JHU"
"1076","CN",2020-06-14,79650,60,"Active","Total","Total","JRC"
"1077","CN",2020-06-14,84335,49,"Confirmed","Total","Total","JHU"
"1078","CN",2020-06-14,84288,60,"Confirmed","Total","Total","JRC"
"1079","CN",2020-06-14,4638,0,"Deaths","Total","Total","JHU"
"1080","CN",2020-06-14,4638,0,"Deaths","Total","Total","JRC"
"1081","CN",2020-06-14,79482,7,"Recovered","Total","Total","JHU"
"1082","CN",2020-06-15,251,36,"Active","Total","Total","JHU"
"1083","CN",2020-06-15,79697,47,"Active","Total","Total","JRC"
"1084","CN",2020-06-15,84378,43,"Confirmed","Total","Total","JHU"
"1085","CN",2020-06-15,84335,47,"Confirmed","Total","Total","JRC"
"1086","CN",2020-06-15,4638,0,"Deaths","Total","Total","JHU"
"1087","CN",2020-06-15,4638,0,"Deaths","Total","Total","JRC"
"1088","CN",2020-06-15,79489,7,"Recovered","Total","Total","JHU"
"1089","CN",2020-06-16,291,40,"Active","Total","Total","JHU"
"1090","CN",2020-06-16,79740,43,"Active","Total","Total","JRC"
"1091","CN",2020-06-16,84422,44,"Confirmed","Total","Total","JHU"
"1092","CN",2020-06-16,84378,43,"Confirmed","Total","Total","JRC"
"1093","CN",2020-06-16,4638,0,"Deaths","Total","Total","JHU"
"1094","CN",2020-06-16,4638,0,"Deaths","Total","Total","JRC"
"1095","CN",2020-06-16,79493,4,"Recovered","Total","Total","JHU"
"1096","CN",2020-06-17,310,19,"Active","Total","Total","JHU"
"1097","CN",2020-06-17,79784,44,"Active","Total","Total","JRC"
"1098","CN",2020-06-17,84458,36,"Confirmed","Total","Total","JHU"
"1099","CN",2020-06-17,84422,44,"Confirmed","Total","Total","JRC"
"1100","CN",2020-06-17,4638,0,"Deaths","Total","Total","JHU"
"1101","CN",2020-06-17,4638,0,"Deaths","Total","Total","JRC"
"1102","CN",2020-06-17,79510,17,"Recovered","Total","Total","JHU"
"1103","CN",2020-06-18,341,31,"Active","Total","Total","JHU"
"1104","CN",2020-06-18,79820,36,"Active","Total","Total","JRC"
"1105","CN",2020-06-18,84494,36,"Confirmed","Total","Total","JHU"
"1106","CN",2020-06-18,84458,36,"Confirmed","Total","Total","JRC"
"1107","CN",2020-06-18,4638,0,"Deaths","Total","Total","JHU"
"1108","CN",2020-06-18,4638,0,"Deaths","Total","Total","JRC"
"1109","CN",2020-06-18,79515,5,"Recovered","Total","Total","JHU"
"1110","CN",2020-06-19,341,0,"Active","Total","Total","JHU"
"1111","CN",2020-06-19,79856,36,"Active","Total","Total","JRC"
"1112","CN",2020-06-19,84494,0,"Confirmed","Total","Total","JHU"
"1113","CN",2020-06-19,84494,36,"Confirmed","Total","Total","JRC"
"1114","CN",2020-06-19,4638,0,"Deaths","Total","Total","JHU"
"1115","CN",2020-06-19,4638,0,"Deaths","Total","Total","JRC"
"1116","CN",2020-06-19,79515,0,"Recovered","Total","Total","JHU"
"1117","CN",2020-06-20,380,39,"Active","Total","Total","JHU"
"1118","CN",2020-06-20,79886,30,"Active","Total","Total","JRC"
"1119","CN",2020-06-20,84553,59,"Confirmed","Total","Total","JHU"
"1120","CN",2020-06-20,84524,30,"Confirmed","Total","Total","JRC"
"1121","CN",2020-06-20,4639,1,"Deaths","Total","Total","JHU"
"1122","CN",2020-06-20,4638,0,"Deaths","Total","Total","JRC"
"1123","CN",2020-06-20,79534,19,"Recovered","Total","Total","JHU"
"1124","CN",2020-06-21,398,18,"Active","Total","Total","JHU"
"1125","CN",2020-06-21,79914,28,"Active","Total","Total","JRC"
"1126","CN",2020-06-21,84572,19,"Confirmed","Total","Total","JHU"
"1127","CN",2020-06-21,84553,29,"Confirmed","Total","Total","JRC"
"1128","CN",2020-06-21,4639,0,"Deaths","Total","Total","JHU"
"1129","CN",2020-06-21,4639,1,"Deaths","Total","Total","JRC"
"1130","CN",2020-06-21,79535,1,"Recovered","Total","Total","JHU"
"1131","CN",2020-06-22,438,40,"Active","Total","Total","JHU"
"1132","CN",2020-06-22,79933,19,"Active","Total","Total","JRC"
"1133","CN",2020-06-22,84624,52,"Confirmed","Total","Total","JHU"
"1134","CN",2020-06-22,84572,19,"Confirmed","Total","Total","JRC"
"1135","CN",2020-06-22,4639,0,"Deaths","Total","Total","JHU"
"1136","CN",2020-06-22,4639,0,"Deaths","Total","Total","JRC"
"1137","CN",2020-06-22,79547,12,"Recovered","Total","Total","JHU"
"1138","CN",2020-06-23,458,20,"Active","Total","Total","JHU"
"1139","CN",2020-06-23,79985,52,"Active","Total","Total","JRC"
"1140","CN",2020-06-23,84653,29,"Confirmed","Total","Total","JHU"
"1141","CN",2020-06-23,84624,52,"Confirmed","Total","Total","JRC"
"1142","CN",2020-06-23,4640,1,"Deaths","Total","Total","JHU"
"1143","CN",2020-06-23,4639,0,"Deaths","Total","Total","JRC"
"1144","CN",2020-06-23,79555,8,"Recovered","Total","Total","JHU"
"1145","CN",2020-06-24,471,13,"Active","Total","Total","JHU"
"1146","CN",2020-06-24,80013,28,"Active","Total","Total","JRC"
"1147","CN",2020-06-24,84673,20,"Confirmed","Total","Total","JHU"
"1148","CN",2020-06-24,84653,29,"Confirmed","Total","Total","JRC"
"1149","CN",2020-06-24,4640,0,"Deaths","Total","Total","JHU"
"1150","CN",2020-06-24,4640,1,"Deaths","Total","Total","JRC"
"1151","CN",2020-06-24,79562,7,"Recovered","Total","Total","JHU"
"1152","CN",2020-06-25,488,17,"Active","Total","Total","JHU"
"1153","CN",2020-06-25,80033,20,"Active","Total","Total","JRC"
"1154","CN",2020-06-25,84701,28,"Confirmed","Total","Total","JHU"
"1155","CN",2020-06-25,84673,20,"Confirmed","Total","Total","JRC"
"1156","CN",2020-06-25,4641,1,"Deaths","Total","Total","JHU"
"1157","CN",2020-06-25,4640,0,"Deaths","Total","Total","JRC"
"1158","CN",2020-06-25,79572,10,"Recovered","Total","Total","JHU"
"1159","CN",2020-06-26,504,16,"Active","Total","Total","JHU"
"1160","CN",2020-06-26,80060,27,"Active","Total","Total","JRC"
"1161","CN",2020-06-26,84725,24,"Confirmed","Total","Total","JHU"
"1162","CN",2020-06-26,84701,28,"Confirmed","Total","Total","JRC"
"1163","CN",2020-06-26,4641,0,"Deaths","Total","Total","JHU"
"1164","CN",2020-06-26,4641,1,"Deaths","Total","Total","JRC"
"1165","CN",2020-06-26,79580,8,"Recovered","Total","Total","JHU"
"1166","CN",2020-06-27,511,7,"Active","Total","Total","JHU"
"1167","CN",2020-06-27,80084,24,"Active","Total","Total","JRC"
"1168","CN",2020-06-27,84743,18,"Confirmed","Total","Total","JHU"
"1169","CN",2020-06-27,84725,24,"Confirmed","Total","Total","JRC"
"1170","CN",2020-06-27,4641,0,"Deaths","Total","Total","JHU"
"1171","CN",2020-06-27,4641,0,"Deaths","Total","Total","JRC"
"1172","CN",2020-06-27,79591,11,"Recovered","Total","Total","JHU"
"1173","CN",2020-06-28,507,-4,"Active","Total","Total","JHU"
"1174","CN",2020-06-28,80102,18,"Active","Total","Total","JRC"
"1175","CN",2020-06-28,84757,14,"Confirmed","Total","Total","JHU"
"1176","CN",2020-06-28,84743,18,"Confirmed","Total","Total","JRC"
"1177","CN",2020-06-28,4641,0,"Deaths","Total","Total","JHU"
"1178","CN",2020-06-28,4641,0,"Deaths","Total","Total","JRC"
"1179","CN",2020-06-28,79609,18,"Recovered","Total","Total","JHU"
"1180","CN",2020-06-29,520,13,"Active","Total","Total","JHU"
"1181","CN",2020-06-29,80116,14,"Active","Total","Total","JRC"
"1182","CN",2020-06-29,84780,23,"Confirmed","Total","Total","JHU"
"1183","CN",2020-06-29,84757,14,"Confirmed","Total","Total","JRC"
"1184","CN",2020-06-29,4641,0,"Deaths","Total","Total","JHU"
"1185","CN",2020-06-29,4641,0,"Deaths","Total","Total","JRC"
"1186","CN",2020-06-29,79619,10,"Recovered","Total","Total","JHU"
"1187","CN",2020-06-30,512,-8,"Active","Total","Total","JHU"
"1188","CN",2020-06-30,80139,23,"Active","Total","Total","JRC"
"1189","CN",2020-06-30,84785,5,"Confirmed","Total","Total","JHU"
"1190","CN",2020-06-30,84780,23,"Confirmed","Total","Total","JRC"
"1191","CN",2020-06-30,4641,0,"Deaths","Total","Total","JHU"
"1192","CN",2020-06-30,4641,0,"Deaths","Total","Total","JRC"
"1193","CN",2020-06-30,79632,13,"Recovered","Total","Total","JHU"
"1194","CN",2020-07-01,525,13,"Active","Total","Total","JHU"
"1195","CN",2020-07-01,80144,5,"Active","Total","Total","JRC"
"1196","CN",2020-07-01,84816,31,"Confirmed","Total","Total","JHU"
"1197","CN",2020-07-01,84785,5,"Confirmed","Total","Total","JRC"
